,index,man_screentime,woman_screentime,only_men,only_women,asian_screentime,black_screentime,indian_screentime,latino_hispanic_screentime,middle_eastern_screentime,white_screentime,women_of_color,total_frames,total_seconds,total_faces,total_men,total_women,total_women_of_color,only_men_count,only_women_count,total_Man,total_Woman,total_asian,total_black,total_indian,total_latino_hispanic,total_middle_eastern,total_white,title,year,revenue,runtime
14,0,82.53488372093022,17.46511627906977,76.24918883841661,15.99610642439974,5.27906976744186,2.697674418604651,0.9069767441860463,11.093023255813954,3.372093023255814,76.65116279069767,1.7521090201168072,3082,1541.0,4300.0,3549.0,751.0,54,2350,493,3549.0,751.0,227.0,116.0,39.0,477.0,145.0,3296.0,Vertigo_(1958),1958-01-01,7797728,128
15,0,76.17048756861479,23.82951243138521,70.3883495145631,22.936893203883496,3.7778495318049727,0.7103648692282855,2.389409105586051,14.982240878269293,5.230868582499193,72.9092670326122,3.923948220064725,2472,1236.0,3097.0,2359.0,738.0,97,1740,567,2359.0,738.0,117.0,22.0,74.0,464.0,162.0,2258.0,Psycho_(1960),1960-01-01,32000000,109
16,0,92.07066557107642,7.929334428923583,88.81948782011243,7.995003123048095,4.560394412489729,1.437962202136401,2.6705012325390305,13.229252259654888,11.62695152013147,66.47493837304847,0.6246096189881324,1601,800.5,2434.0,2241.0,193.0,10,1422,128,2241.0,193.0,111.0,35.0,65.0,322.0,283.0,1618.0,Cape_Fear_(1962),1962-01-01,103000000,105
17,0,97.3747016706444,2.6252983293556085,92.94996751137104,2.5016244314489926,4.261847937265598,4.875554040231844,1.6365496079099895,4.727809978406637,7.046255256279123,77.4519831799068,0.6172839506172839,3078,1539.0,8799.0,8568.0,231.0,19,2861,77,8568.0,231.0,375.0,429.0,144.0,416.0,620.0,6815.0,To_Kill_a_Mockingbird_(1962),1962-01-01,13129846,129
18,0,94.62779461141594,5.372205388584064,87.29201331114808,5.178868552412646,5.126525264106134,3.9636393415772666,5.601506838096798,6.756203423143067,7.534190483989846,71.01793464908688,1.4767054908485855,4808,2404.0,12211.0,11555.0,656.0,71,4197,249,11555.0,656.0,626.0,484.0,684.0,825.0,920.0,8672.0,Doctor_Zhivago_(1965),1965-01-01,111858363,200
19,0,85.29321461467609,14.706785385323917,79.005770084332,10.83000443852641,8.474055879643844,3.346638010439054,2.2720294749769727,13.110224132637397,2.057107767884556,70.73994473441817,1.9529516200621395,2253,1126.5,3257.0,2778.0,479.0,44,1780,244,2778.0,479.0,276.0,109.0,74.0,427.0,67.0,2304.0,Bonnie_and_Clyde_(1967),1967-01-01,50700000,110
20,0,88.17150063051702,11.828499369482977,81.77205308352849,7.338017174082748,14.148802017654477,2.471626733921816,2.3707440100882726,19.84867591424969,1.790668348045397,59.36948297604035,10.18735362997658,2562,1281.0,3965.0,3496.0,469.0,261,2095,188,3496.0,469.0,561.0,98.0,94.0,787.0,71.0,2354.0,The_Love_Bug_(1968),1968-01-01,0,107
21,0,96.3826998689384,3.617300131061599,94.66357308584686,4.021655065738592,6.946264744429882,2.2804718217562256,1.782437745740498,12.686762778505898,3.407601572739188,72.89646133682831,0.1933488012374323,2586,1293.0,3815.0,3677.0,138.0,5,2448,104,3677.0,138.0,265.0,87.0,68.0,484.0,130.0,2781.0,The_Million_Dollar_Duck_(1971),1971-01-01,0,89
22,0,94.141030072589,5.858969927410992,88.77005347593582,4.064171122994653,6.014517801590045,1.123401313515382,2.091254752851711,5.70342205323194,1.6246111303145525,83.44279294849638,1.497326203208556,2805,1402.5,5786.0,5447.0,339.0,42,2490,114,5447.0,339.0,348.0,65.0,121.0,330.0,94.0,4828.0,Willy_Wonka_&_the_Chocolate_Factory_(1971),1971-01-01,4000000,100
23,0,97.48177601060306,2.518223989396952,94.0391254315305,2.4856156501726123,4.866041844173057,7.904951244911483,7.157057654075547,11.909495408501371,7.65880905045915,60.50364479787939,1.2197928653624857,4345,2172.5,10563.0,10297.0,266.0,53,4086,108,10297.0,266.0,514.0,835.0,756.0,1258.0,809.0,6391.0,The_Godfather:_Part_II_(1974),1974-01-01,102600000,202
24,0,84.64797913950456,15.352020860495436,76.43243243243244,13.675675675675675,8.47457627118644,2.803129074315515,1.8252933507170797,6.51890482398957,1.5971316818774446,78.78096479791395,2.3783783783783785,1850,925.0,3068.0,2597.0,471.0,44,1414,253,2597.0,471.0,260.0,86.0,56.0,200.0,49.0,2417.0,Carrie_(1976),1976-01-01,33800000,98
25,0,92.07863544376988,7.921364556230125,87.98379837983799,6.075607560756076,6.100028910089621,1.6767851980341135,2.081526452732004,5.897658282740677,2.8910089621277826,81.3529921942758,0.8550855085508551,2222,1111.0,3459.0,3185.0,274.0,19,1955,135,3185.0,274.0,211.0,58.0,72.0,204.0,100.0,2814.0,Superman_(1978),1978-01-01,300218018,143
26,0,94.8954788526981,5.104521147301896,91.62011173184358,4.549082202713488,4.132231404958678,1.3125911521633449,2.4307243558580454,11.521633446767137,13.85512882839086,66.74769081186194,0.2394253790901835,1253,626.5,2057.0,1952.0,105.0,3,1148,57,1952.0,105.0,85.0,27.0,50.0,237.0,285.0,1373.0,The_Black_Hole_(1979),1979-01-01,35841901,98
27,0,90.95636025998142,9.04363974001857,83.94308943089432,6.605691056910569,7.576601671309192,2.414113277623027,2.1355617455896008,7.205199628597956,4.47539461467038,76.19312906220983,0.6775067750677507,2952,1476.0,5385.0,4898.0,487.0,20,2478,195,4898.0,487.0,408.0,130.0,115.0,388.0,241.0,4103.0,Superman_II_(1980),1980-01-01,190458706,127
28,0,96.48705758055996,3.5129424194400425,93.57612544258978,3.692463328275165,6.682514527205494,8.716323296354993,5.044902271526677,10.9878499735869,5.916534601162176,62.65187533016376,1.2645422357106728,1977,988.5,3786.0,3653.0,133.0,25,1850,73,3653.0,133.0,253.0,330.0,191.0,416.0,224.0,2372.0,Raiders_of_the_Lost_Ark_(1981),1981-01-01,389925971,115
29,0,94.92076391710688,5.079236082893133,88.44488844488845,4.528804528804529,6.5420560747663545,13.260192333739674,3.1829879452796965,6.745225518082081,3.115264797507788,67.1542733306244,1.2987012987012987,3003,1501.5,7383.0,7008.0,375.0,39,2656,136,7008.0,375.0,483.0,979.0,235.0,498.0,230.0,4958.0,Trading_Places_(1983),1983-01-01,90404800,116
30,0,76.63101604278076,23.368983957219253,68.4530596731281,20.144431774990498,2.5401069518716577,2.1657754010695185,1.3101604278074863,3.6096256684491976,1.1497326203208555,89.22459893048128,1.064234131508932,2631,1315.5,3740.0,2866.0,874.0,28,1801,530,2866.0,874.0,95.0,81.0,49.0,135.0,43.0,3337.0,Supergirl_(1984),1984-01-01,14296438,124
31,0,87.81981981981983,12.18018018018018,83.89194597298649,9.554777388694347,9.44144144144144,2.5945945945945943,4.936936936936937,14.198198198198195,2.6306306306306304,66.1981981981982,2.851425712856428,1999,999.5,2775.0,2437.0,338.0,57,1677,191,2437.0,338.0,262.0,72.0,137.0,394.0,73.0,1837.0,A_Nightmare_on_Elm_Street_(1984),1984-01-01,57000000,91
32,0,97.86208342066652,2.137916579333473,96.03411513859274,1.535181236673774,12.743659610144622,2.5361559421504927,2.012156780549151,3.66799413120939,0.5030391951372878,78.53699434080906,0.5543710021321961,2345,1172.5,4771.0,4669.0,102.0,13,2252,36,4669.0,102.0,608.0,121.0,96.0,175.0,24.0,3747.0,Stand_by_Me_(1986),1986-01-01,52287414,89
33,0,98.81671701913392,1.1832829808660623,98.15758526068208,1.3328106624852998,4.884189325276939,2.6938569989929504,3.3232628398791544,12.764350453172204,2.794561933534743,73.53977844914401,0.3136025088200705,2551,1275.5,3972.0,3925.0,47.0,8,2504,34,3925.0,47.0,194.0,107.0,132.0,507.0,111.0,2921.0,The_Princess_Bride_(1987),1987-01-01,30861665,99
34,0,91.05392156862744,8.946078431372548,88.01313628899837,8.866995073891626,12.254901960784313,6.209150326797386,2.165032679738562,13.112745098039216,2.9820261437908497,63.27614379084967,1.20415982484948,1827,913.5,2448.0,2229.0,219.0,22,1608,162,2229.0,219.0,300.0,152.0,53.0,321.0,73.0,1549.0,A_Nightmare_on_Elm_Street_3:_Dream_Warriors_(1987),1987-01-01,44793222,96
35,0,88.46715328467153,11.532846715328466,84.17302798982188,8.244274809160306,8.394160583941606,2.81021897810219,1.897810218978102,6.715328467153285,1.3868613138686132,78.7956204379562,1.6793893129770994,1965,982.5,2740.0,2424.0,316.0,33,1654,162,2424.0,316.0,230.0,77.0,52.0,184.0,38.0,2159.0,Masters_of_the_Universe_(1987),1987-01-01,17336370,106
36,0,95.273851590106,4.726148409893993,93.14703925482368,3.32667997338656,4.019434628975265,1.9434628975265016,2.429328621908127,9.054770318021202,1.8551236749116609,80.69787985865725,0.1330671989354624,1503,751.5,2264.0,2157.0,107.0,2,1400,50,2157.0,107.0,91.0,44.0,55.0,205.0,42.0,1827.0,Killer_Klowns_from_Outer_Space_(1988),1988-01-01,43625095,88
37,0,88.23990591924735,11.760094080752646,83.20090805902383,10.102156640181612,9.172873382987063,3.4104272834182674,4.547236377891023,6.860054880439044,1.019208153665229,74.99019992159937,1.5891032917139614,1762,881.0,2551.0,2251.0,300.0,28,1466,178,2251.0,300.0,234.0,87.0,116.0,175.0,26.0,1913.0,"Honey,_I_Shrunk_the_Kids_(1989)",1989-01-01,222724172,93
38,0,96.01644008852357,3.983559911476446,94.25551470588236,3.2169117647058822,14.053114132153018,4.8055643376541255,2.576667720518495,12.28264306038571,2.8928232690483715,63.38918748024028,1.1259191176470589,4352,2176.0,6326.0,6074.0,252.0,49,4102,140,6074.0,252.0,889.0,304.0,163.0,777.0,183.0,4010.0,Dances_with_Wolves_(1990),1990-01-01,424208848,181
39,0,96.45316804407712,3.546831955922865,91.64265129682995,3.4138771890933275,4.003099173553719,9.555785123966942,9.383608815426998,15.797176308539946,10.6232782369146,50.6370523415978,2.039459099977832,4511,2255.5,11616.0,11204.0,412.0,92,4134,154,11204.0,412.0,465.0,1110.0,1090.0,1835.0,1234.0,5882.0,The_Godfather:_Part_III_(1990),1990-01-01,136766062,170
40,0,86.8465909090909,13.15340909090909,81.97463768115942,9.465579710144928,9.573863636363637,1.4488636363636362,1.6477272727272725,5.113636363636364,1.1079545454545454,81.10795454545455,1.585144927536232,2208,1104.0,3520.0,3057.0,463.0,35,1810,209,3057.0,463.0,337.0,51.0,58.0,180.0,39.0,2855.0,Edward_Scissorhands_(1990),1990-01-01,53000000,105
41,0,96.37907912382656,3.620920876173447,94.75431606905713,2.788844621513944,12.74027715690657,6.392489941886455,1.698703620920876,8.985248100134108,1.0281627179257935,69.1551184622262,0.9296148738379816,1506,753.0,2237.0,2156.0,81.0,14,1427,42,2156.0,81.0,285.0,143.0,38.0,201.0,23.0,1547.0,Ernest_Scared_Stupid_(1991),1991-01-01,0,91
42,0,94.02732779264686,5.972672207353148,89.67709127892194,5.924230867022629,3.5357092548246234,3.2117199605578253,2.1411466403718835,7.479926750246514,5.352866600929708,78.27863079306945,0.7119247393846937,3933,1966.5,7099.0,6675.0,424.0,28,3527,233,6675.0,424.0,251.0,228.0,152.0,531.0,380.0,5557.0,The_Remains_of_the_Day_(1993),1993-01-01,23237911,134
43,0,95.64209550301344,4.357904496986556,94.30844553243574,4.222766217870257,19.88873435326843,6.536856745479833,7.2786277236903105,8.391284191006026,3.708854891052388,54.19564209550302,0.8567931456548347,1634,817.0,2157.0,2063.0,94.0,14,1541,69,2063.0,94.0,429.0,141.0,157.0,181.0,80.0,1169.0,The_Jungle_Book_(1994),1994-01-01,43,111
44,0,95.71717171717172,4.282828282828283,94.379581862612,3.6654900896008686,5.898989898989899,23.939393939393938,4.404040404040404,14.06060606060606,3.797979797979798,47.898989898989896,1.031767580776541,3683,1841.5,4950.0,4738.0,212.0,38,3476,135,4738.0,212.0,292.0,1185.0,218.0,696.0,188.0,2371.0,Pulp_Fiction_(1994),1994-01-01,214179088,154
45,0,89.11128903122498,10.88871096877502,81.31455399061032,6.384976525821597,4.483586869495596,4.643714971977582,3.416066186282359,13.984520950093406,4.456898852415265,69.01521216973579,2.582159624413145,2130,1065.0,3747.0,3339.0,408.0,55,1732,136,3339.0,408.0,168.0,174.0,128.0,524.0,167.0,2586.0,Ace_Ventura:_Pet_Detective_(1994),1994-01-01,107217396,86
46,0,89.33083762283574,10.669162377164248,84.61012311901504,7.523939808481532,3.509592887225082,6.504445484323819,1.8249883013570427,7.065980346279832,1.918577445016378,79.17641553579784,1.7099863201094392,1462,731.0,2137.0,1909.0,228.0,25,1237,110,1909.0,228.0,75.0,139.0,39.0,151.0,41.0,1692.0,Casper_(1995),1995-01-01,287928194,100
47,0,98.18062612686444,1.8193738731355515,97.1551261406334,0.7246376811594203,6.998852647107031,20.98016718570726,4.048516636616948,17.81675135223734,4.556630060645796,45.599082117685626,1.0466988727858293,3726,1863.0,6101.0,5990.0,111.0,39,3620,27,5990.0,111.0,427.0,1280.0,247.0,1087.0,278.0,2782.0,Ace_Ventura:_When_Nature_Calls_(1995),1995-01-01,212385533,90
48,0,65.9447004608295,34.055299539170505,61.51818661043753,34.00105429625725,4.700460829493087,1.19815668202765,1.0599078341013823,8.38709677419355,1.566820276497696,83.08755760368663,4.217185028993147,1897,948.5,2170.0,1431.0,739.0,80,1167,645,1431.0,739.0,102.0,26.0,23.0,182.0,34.0,1803.0,Bound_(1996),1996-01-01,7011317,105
49,0,94.35206422018348,5.647935779816514,91.49816176470588,3.952205882352941,13.589449541284404,14.764908256880735,2.236238532110092,10.95183486238532,5.33256880733945,53.125,0.7352941176470588,2176,1088.0,3488.0,3291.0,197.0,16,1991,86,3291.0,197.0,474.0,515.0,78.0,382.0,186.0,1853.0,Star_Trek:_First_Contact_(1996),1996-01-01,150000000,111
50,0,93.01634472511144,6.983655274888559,90.72978303747534,5.522682445759369,7.13224368499257,2.823179791976226,2.823179791976226,4.606240713224369,1.4858841010401187,81.12927191679049,0.9861932938856016,507,253.5,673.0,626.0,47.0,5,460,28,626.0,47.0,48.0,19.0,19.0,31.0,10.0,546.0,Homeward_Bound_II:_Lost_in_San_Francisco_(1996),1996-01-01,32709423,89
51,0,90.60134856199257,9.39865143800743,83.96778916544656,8.199121522693996,6.068528966561167,1.0871060960506398,1.1559102793449842,5.958442273290216,3.275079124810788,82.45493325994221,1.7813567593948267,4098,2049.0,7267.0,6584.0,683.0,73,3441,336,6584.0,683.0,441.0,79.0,84.0,433.0,238.0,5992.0,Titanic_(1997),1997-01-01,2187463944,194
52,0,86.79927667269439,13.200723327305605,86.02564102564104,13.461538461538462,5.424954792043399,5.364677516576251,0.7233273056057866,11.573236889692586,6.811332127787824,70.10247136829415,1.217948717948718,1560,780.0,1659.0,1440.0,219.0,19,1342,210,1440.0,219.0,90.0,89.0,12.0,192.0,113.0,1163.0,The_Night_Flier_(1997),1997-01-01,91549,93
53,0,88.26446280991735,11.735537190082644,80.30973451327434,12.831858407079649,5.206611570247934,5.743801652892562,2.024793388429752,4.793388429752066,3.884297520661157,78.34710743801652,1.327433628318584,1356,678.0,2420.0,2136.0,284.0,18,1089,174,2136.0,284.0,126.0,139.0,49.0,116.0,94.0,1896.0,Batman_&_Robin_(1997),1997-01-01,238207122,125
54,0,87.58955396348509,12.410446036514909,78.23315118397086,11.475409836065571,11.18557892304137,2.2186272244049,1.9181881211000693,6.124335567367691,2.7501733302519065,75.80309683383406,3.1420765027322406,2196,1098.0,4327.0,3790.0,537.0,69,1718,252,3790.0,537.0,484.0,96.0,83.0,265.0,119.0,3280.0,Madeline_(1998),1998-01-01,30000000,89
55,0,75.34699272967615,24.653007270323855,66.47940074906367,25.42134831460674,5.2544613350958365,0.6609385327164574,0.6278916060806345,4.362194315928618,1.2227362855254462,87.871777924653,0.8426966292134831,2136,1068.0,3026.0,2280.0,746.0,18,1420,543,2280.0,746.0,159.0,20.0,19.0,132.0,37.0,2659.0,Halloweentown_(1998),1998-01-01,0,84
56,0,95.21862220824158,4.781377791758415,94.18335901386747,4.391371340523883,6.951871657754011,3.0827304183705566,3.460207612456748,10.16042780748663,2.29631959735766,74.0484429065744,0.2696456086286595,2596,1298.0,3179.0,3027.0,152.0,7,2445,114,3027.0,152.0,221.0,98.0,110.0,323.0,73.0,2354.0,The_Ninth_Gate_(1999),1999-01-01,58401898,133
57,0,90.59950336998936,9.40049663001064,86.41649048625793,10.14799154334038,5.250088683930472,0.354735721887194,1.135154310039021,9.897126640652711,5.037247250798155,78.32564739269245,0.3699788583509513,1892,946.0,2819.0,2554.0,265.0,7,1635,192,2554.0,265.0,148.0,10.0,32.0,279.0,142.0,2208.0,Sleepy_Hollow_(1999),1999-01-01,206071502,105
58,0,85.38913362701909,14.61086637298091,79.49659150498165,12.74252753015207,3.0469897209985315,1.3215859030837005,0.7342143906020557,4.038179148311307,2.5330396475770924,88.32599118942731,0.3146303093864709,1907,953.5,2724.0,2326.0,398.0,6,1516,243,2326.0,398.0,83.0,36.0,20.0,110.0,69.0,2406.0,102_Dalmatians_(2000),2000-01-01,183611771,100
59,0,93.95886889460157,6.041131105398458,91.98863636363636,5.454545454545454,6.726649528706084,4.198800342759212,2.5278491859468724,6.341045415595545,4.4987146529562985,75.706940874036,2.4431818181818183,1760,880.0,2334.0,2193.0,141.0,43,1619,96,2193.0,141.0,157.0,98.0,59.0,148.0,105.0,1767.0,X-Men_(2000),2000-01-01,296339527,104
60,0,95.54455445544554,4.455445544554455,90.9090909090909,4.890282131661442,7.746068724519511,7.134536983110077,2.6208503203261504,6.377402446126966,2.3296447291788,73.7914967967385,0.8150470219435737,1595,797.5,3434.0,3281.0,153.0,13,1450,78,3281.0,153.0,266.0,245.0,90.0,219.0,80.0,2534.0,Air_Bud_3:_World_Pup_(2001),2001-01-01,0,83
61,0,94.13845376452754,5.861546235472461,91.985559566787,5.8483754512635375,13.74431531076301,5.103587670540676,1.263264274886306,8.135421930267812,3.0823648307225877,68.6710459828196,1.1552346570397112,1385,692.5,1979.0,1863.0,116.0,16,1274,81,1863.0,116.0,272.0,101.0,25.0,161.0,61.0,1359.0,Planet_of_the_Apes_(2001),2001-01-01,362211740,119
62,0,96.04480708062508,3.955192919374914,92.2645739910314,3.531390134529148,18.130272438113675,2.572258332180888,6.320011063476698,7.896556492877887,0.8435900981883557,64.2373115751625,1.1210762331838564,3568,1784.0,7231.0,6945.0,286.0,40,3292,126,6945.0,286.0,1311.0,186.0,457.0,571.0,61.0,4645.0,Harry_Potter_and_the_Sorcerer's_Stone_(2001),2001-01-01,976475550,152
63,0,94.34276206322797,5.657237936772046,91.13756613756614,5.423280423280423,4.076539101497504,2.4958402662229617,0.7487520798668885,6.988352745424292,2.6622296173044924,83.02828618968387,0.2645502645502645,756,378.0,1202.0,1134.0,68.0,2,689,41,1134.0,68.0,49.0,30.0,9.0,84.0,32.0,998.0,Osmosis_Jones_(2001),2001-01-01,13596911,95
64,0,82.96547821165817,17.034521788341824,64.19270833333334,15.885416666666666,6.22524052065648,8.205998868138087,1.697792869269949,3.848330503678552,0.7357102433503113,79.28692699490662,1.171875,768,384.0,1767.0,1466.0,301.0,9,493,122,1466.0,301.0,110.0,145.0,30.0,68.0,13.0,1401.0,Stuart_Little_2_(2002),2002-01-01,169956806,78
65,0,93.41205717837164,6.587942821628341,89.90430622009569,5.502392344497608,6.308266003729024,29.05531385954009,3.6357986326911127,11.591050341827222,5.500310752019888,43.909260410192665,3.2057416267942584,2090,1045.0,3218.0,3006.0,212.0,67,1879,115,3006.0,212.0,203.0,935.0,117.0,373.0,177.0,1413.0,Men_in_Black_II_(2002),2002-01-01,445135288,88
66,0,77.7007510109763,22.299248989023685,60.44588277597987,24.775260697590795,4.3905257076834205,4.082418640477567,0.9628345850182938,3.3891777392643943,1.9064124783362215,85.2686308492201,1.9057892844300608,2781,1390.5,5193.0,4035.0,1158.0,53,1681,689,4035.0,1158.0,228.0,212.0,50.0,176.0,99.0,4428.0,Sweet_Home_Alabama_(2002),2002-01-01,180622424,108
67,0,92.6423494493478,7.357650550652191,84.36763550667715,3.3385703063629224,11.60665469030696,8.537061626181364,3.444505194095134,4.5536202452550185,1.952667343591346,69.90549090057017,9.13197172034564,5092,2546.0,12803.0,11861.0,942.0,465,4296,170,11861.0,942.0,1486.0,1093.0,441.0,583.0,250.0,8950.0,Austin_Powers_in_Goldmember_(2002),2002-01-01,296655431,94
68,0,92.512077294686,7.487922705314009,88.8314374353671,5.584281282316442,5.141476880607315,47.10144927536232,5.072463768115942,9.765355417529332,2.346445824706694,30.5728088336784,8.066184074457084,1934,967.0,2898.0,2681.0,217.0,156,1718,108,2681.0,217.0,149.0,1365.0,147.0,283.0,68.0,886.0,The_Haunted_Mansion_(2003),2003-01-01,182290266,88
69,0,99.58398335933435,0.4160166406656266,99.24026590693258,0.2849002849002849,8.76235049401976,2.626105044201768,1.794071762870515,6.4482579303172125,4.394175767030681,75.97503900156006,0.1424501424501424,2106,1053.0,3846.0,3830.0,16.0,3,2090,6,3830.0,16.0,337.0,101.0,69.0,248.0,169.0,2922.0,Master_and_Commander:_The_Far_Side_of_the_World_(2003),2003-01-01,212011111,138
70,0,88.36833602584814,11.631663974151856,87.01180744777474,10.626702997275205,6.381260096930533,2.9079159935379644,0.9693053311793216,5.492730210016155,2.827140549273021,81.421647819063,1.9073569482288828,1101,550.5,1238.0,1094.0,144.0,21,958,117,1094.0,144.0,79.0,36.0,12.0,68.0,35.0,1008.0,Ginger_Snaps_2:_Unleashed_(2004),2004-01-01,0,94
71,0,92.18562474996666,7.814375250033338,80.53767512305944,7.421431276031806,9.641285504733965,43.36578210428057,4.360581410854781,7.881050806774237,1.4668622482997733,33.28443792505668,13.21469140477092,2641,1320.5,7499.0,6913.0,586.0,349,2127,196,6913.0,586.0,723.0,3252.0,327.0,591.0,110.0,2496.0,Fat_Albert_(2004),2004-01-01,48563556,93
72,0,88.05340829234012,11.946591707659874,83.40943683409436,11.516996448503296,4.075895994378074,2.5650035137034437,4.392129304286718,9.87350667603654,7.097680955727337,71.99578355586789,2.28310502283105,1971,985.5,2846.0,2506.0,340.0,45,1644,227,2506.0,340.0,116.0,73.0,125.0,281.0,202.0,2049.0,Van_Helsing_(2004),2004-01-01,300257475,132
